"Fecha","Bosque","xy","sp","flores","escapos","observaciones","periodo","x","y"
2020-05-03,3,"0.00","Potentilla erecta","5","","",1,"0","00"
2020-05-03,3,"0.00","Polygala vulgaris","9","","",1,"0","00"
2020-05-03,3,"0.01","Polygala vulgaris","8","","",1,"0","01"
2020-05-03,3,"0.01","Potentilla erecta","1","","",1,"0","01"
2020-05-03,3,"1.00","Potentilla erecta","7","","",1,"1","00"
2020-05-03,3,"1.00","Polygala vulgaris","8","","",1,"1","00"
2020-05-03,3,"1.01","","","","",1,"1","01"
2020-05-03,3,"2.00","Potentilla erecta","14","","",1,"2","00"
2020-05-03,3,"2.00","Polygala vulgaris","5","","",1,"2","00"
2020-05-03,3,"2.01","Potentilla erecta","3","","",1,"2","01"
2020-05-03,3,"3.00","Potentilla erecta","8","","",1,"3","00"
2020-05-03,3,"3.00","Vicia pyrenaica","2","","",1,"3","00"
2020-05-03,3,"3.00","Ranunculus sp.","1","","",1,"3","00"
2020-05-03,3,"3.01","Potentilla erecta","11","","",1,"3","01"
2020-05-03,3,"3.01","Ranunculus sp.","1","","",1,"3","01"
2020-05-03,3,"3.01","Polygala vulgaris","8","","",1,"3","01"
2020-05-03,3,"4.00","Potentilla erecta","26","","",1,"4","00"
2020-05-03,3,"4.00","Potentilla montana","2","","",1,"4","00"
2020-05-03,3,"4.00","Ranunculus sp.","1","","",1,"4","00"
2020-05-03,3,"4.01","Potentilla erecta","5","","",1,"4","01"
2020-05-03,3,"4.01","Vicia pyrenaica","4","","",1,"4","01"
2020-05-03,3,"4.01","Polygala vulgaris","1","","",1,"4","01"
2020-05-03,3,"5.00","Potentilla montana","1","","",1,"5","00"
2020-05-03,3,"5.00","Potentilla erecta","14","","",1,"5","00"
2020-05-03,3,"5.01","Potentilla erecta","6","","",1,"5","01"
2020-05-03,3,"6.00","Vicia pyrenaica","1","","",1,"6","00"
2020-05-03,3,"6.01","Potentilla erecta","5","","",1,"6","01"
2020-05-03,3,"6.01","Potentilla montana","2","","",1,"6","01"
2020-05-03,3,"6.01","Vicia pyrenaica","5","","",1,"6","01"
2020-05-03,3,"7.00","Potentilla erecta","2","","",1,"7","00"
2020-05-03,3,"7.01","Ranunculus sp.","1","","",1,"7","01"
2020-05-03,3,"7.01","Potentilla erecta","12","","",1,"7","01"
2020-05-03,3,"8.00","Lotus corniculatus","34","","",1,"8","00"
2020-05-03,3,"8.00","Potentilla erecta","1","","",1,"8","00"
2020-05-03,3,"8.01","Potentilla erecta","4","","",1,"8","01"
2020-05-03,3,"8.01","Vicia pyrenaica","1","","",1,"8","01"
2020-05-03,3,"9.00","Potentilla montana","1","","",1,"9","00"
2020-05-03,3,"9.00","Potentilla erecta","5","","",1,"9","00"
2020-05-03,3,"9.00","Polygala vulgaris","1","","",1,"9","00"
2020-05-03,3,"9.01","Potentilla erecta","17","","",1,"9","01"
2020-05-03,3,"9.01","Polygala vulgaris","5","","",1,"9","01"
2020-05-03,3,"10.00","Potentilla erecta","9","","",1,"10","00"
2020-05-03,3,"10.00","Potentilla montana","1","","",1,"10","00"
2020-05-03,3,"10.00","Polygala vulgaris","3","","",1,"10","00"
2020-05-03,3,"10.01","Vicia pyrenaica","4","","",1,"10","01"
2020-05-03,3,"10.01","Potentilla erecta","5","","",1,"10","01"
2020-05-03,3,"10.01","Ranunculus sp.","1","","",1,"10","01"
2020-05-03,3,"11.00","Potentilla erecta","7","","",1,"11","00"
2020-05-03,3,"11.01","Polygala vulgaris","4","","",1,"11","01"
2020-05-03,3,"11.01","Potentilla erecta","6","","",1,"11","01"
2020-05-03,3,"11.01","Scilla verna","3","","",1,"11","01"
2020-05-03,3,"12.00","Potentilla erecta","2","","",1,"12","00"
2020-05-03,3,"12.00","Polygala vulgaris","2","","",1,"12","00"
2020-05-03,3,"12.01","Polygala vulgaris","11","","",1,"12","01"
2020-05-03,3,"12.01","Vicia pyrenaica","1","","",1,"12","01"
2020-05-03,3,"12.01","Ranunculus sp.","1","","",1,"12","01"
2020-05-03,3,"12.01","Potentilla erecta","1","","",1,"12","01"
2020-05-03,3,"13.00","Potentilla erecta","6","","",1,"13","00"
2020-05-03,3,"13.00","Polygala vulgaris","3","","",1,"13","00"
2020-05-03,3,"13.00","Lotus corniculatus","4","","",1,"13","00"
2020-05-03,3,"13.01","Potentilla erecta","3","","",1,"13","01"
2020-05-03,3,"13.01","Potentilla montana","1","","",1,"13","01"
2020-05-03,3,"14.00","Potentilla erecta","1","","",1,"14","00"
2020-05-03,3,"14.00","Vicia pyrenaica","2","","",1,"14","00"
2020-05-03,3,"14.01","","","","",1,"14","01"
2020-05-03,3,"15.00","Polygala vulgaris","7","","",1,"15","00"
2020-05-03,3,"15.00","Scilla verna","1","","",1,"15","00"
2020-05-03,3,"15.00","Potentilla erecta","4","","",1,"15","00"
2020-05-03,3,"15.00","Potentilla montana","3","","",1,"15","00"
2020-05-03,3,"15.01","Potentilla erecta","2","","",1,"15","01"
2020-05-03,3,"15.01","Potentilla montana","1","","",1,"15","01"
2020-05-03,3,"15.01","Polygala vulgaris","15","","",1,"15","01"
2020-05-03,3,"16.00","Potentilla montana","1","","",1,"16","00"
2020-05-03,3,"16.00","Scilla verna","3","","",1,"16","00"
2020-05-03,3,"16.00","Polygala vulgaris","12","","",1,"16","00"
2020-05-03,3,"16.01","Polygala vulgaris","1","","",1,"16","01"
2020-05-03,3,"16.01","Scilla verna","3","","",1,"16","01"
2020-05-03,3,"16.01","Potentilla erecta","1","","",1,"16","01"
2020-05-03,3,"16.01","Potentilla montana","2","","",1,"16","01"
2020-05-03,3,"17.00","Scilla verna","2","","",1,"17","00"
2020-05-03,3,"17.00","Potentilla montana","1","","",1,"17","00"
2020-05-03,3,"17.00","Polygala vulgaris","4","","",1,"17","00"
2020-05-03,3,"17.01","Scilla verna","17","","",1,"17","01"
2020-05-03,3,"17.01","Polygala vulgaris","2","","",1,"17","01"
2020-05-03,3,"17.01","Taraxacum sp.","1","","",1,"17","01"
2020-05-03,3,"17.01","Lotus corniculatus","8","","",1,"17","01"
2020-05-03,3,"18.00","Taraxacum sp.","1","","",1,"18","00"
2020-05-03,3,"18.00","Potentilla erecta","2","","",1,"18","00"
2020-05-03,3,"18.00","Potentilla montana","6","","",1,"18","00"
2020-05-03,3,"18.01","Potentilla erecta","2","","",1,"18","01"
2020-05-03,3,"18.01","Polygala vulgaris","15","","",1,"18","01"
2020-05-03,3,"19.00","Erinus alpinus","2","","",1,"19","00"
2020-05-03,3,"19.00","Lotus corniculatus","17","","",1,"19","00"
2020-05-03,3,"19.00","Scilla verna","2","","",1,"19","00"
2020-05-03,3,"19.00","Polygala vulgaris","1","","",1,"19","00"
2020-05-03,3,"19.00","Viola sp.","1","","",1,"19","00"
2020-05-03,3,"19.00","Potentilla montana","6","","",1,"19","00"
2020-05-03,3,"19.01","Lotus corniculatus","9","","",1,"19","01"
2020-05-03,3,"19.01","Potentilla erecta","4","","",1,"19","01"
2020-05-03,3,"19.01","Polygala vulgaris","1","","",1,"19","01"
2020-05-03,3,"19.01","Potentilla montana","2","","",1,"19","01"
2020-05-03,3,"20.00","Potentilla montana","3","","",1,"20","00"
2020-05-03,3,"20.00","Scilla verna","3","","",1,"20","00"
2020-05-03,3,"20.00","Potentilla erecta","1","","",1,"20","00"
2020-05-03,3,"20.00","Lotus corniculatus","7","","",1,"20","00"
2020-05-03,3,"20.00","genistoide","12","","",1,"20","00"
2020-05-03,3,"20.01","Lotus corniculatus","78","","",1,"20","01"
2020-05-03,3,"20.01","Taraxacum sp.","2","","",1,"20","01"
2020-05-03,3,"20.01","Potentilla erecta","5","","",1,"20","01"
2020-05-03,3,"21.00","Erinus alpinus","24","","",1,"21","00"
2020-05-03,3,"21.00","Scilla verna","3","","",1,"21","00"
2020-05-03,3,"21.00","Potentilla montana","3","","",1,"21","00"
2020-05-03,3,"21.01","Lotus corniculatus","2","","",1,"21","01"
2020-05-03,3,"21.01","Potentilla erecta","2","","",1,"21","01"
2020-05-03,3,"22.00","Potentilla erecta","2","","",1,"22","00"
2020-05-03,3,"22.00","Erinus alpinus","56","","",1,"22","00"
2020-05-03,3,"22.01","Potentilla montana","5","","",1,"22","01"
2020-05-03,3,"22.01","Potentilla erecta","2","","",1,"22","01"
2020-05-03,3,"22.01","Polygala vulgaris","1","","",1,"22","01"
2020-05-03,3,"22.02","Lotus corniculatus","42","","",1,"22","02"
2020-05-03,3,"22.02","Potentilla erecta","1","","",1,"22","02"
2020-05-03,3,"22.02","Polygala vulgaris","13","","",1,"22","02"
2020-05-03,3,"22.03","Lotus corniculatus","3","","",1,"22","03"
2020-05-03,3,"22.03","Taraxacum sp.","2","","",1,"22","03"
2020-05-03,3,"22.04","Lotus corniculatus","26","","",1,"22","04"
2020-05-03,3,"22.04","Taraxacum sp.","2","","",1,"22","04"
2020-05-03,3,"22.04","Potentilla montana","2","","",1,"22","04"
2020-05-03,3,"22.04","Polygala vulgaris","6","","",1,"22","04"
2020-05-03,3,"22.05","Potentilla montana","1","","",1,"22","05"
2020-05-03,3,"22.05","Polygala vulgaris","4","","",1,"22","05"
2020-05-03,3,"22.05","Scilla verna","1","","",1,"22","05"
2020-05-03,3,"22.06","Potentilla erecta","11","","",1,"22","06"
2020-05-03,3,"22.06","Polygala vulgaris","7","","",1,"22","06"
2020-05-03,3,"22.07","Potentilla erecta","6","","",1,"22","07"
2020-05-03,3,"22.08","Polygala vulgaris","22","","",1,"22","08"
2020-05-03,3,"22.08","Potentilla erecta","12","","",1,"22","08"
2020-05-03,3,"22.08","Potentilla montana","1","","",1,"22","08"
2020-05-03,3,"22.09","Polygala vulgaris","3","","",1,"22","09"
2020-05-03,3,"22.09","Potentilla erecta","8","","",1,"22","09"
2020-05-03,3,"22.10","Potentilla erecta","6","","",1,"22","10"
2020-05-03,3,"22.10","Vicia pyrenaica","1","","",1,"22","10"
2020-05-03,3,"22.11","Potentilla erecta","5","","",1,"22","11"
2020-05-03,3,"22.11","Polygala vulgaris","1","","",1,"22","11"
2020-05-03,3,"22.12","Potentilla erecta","4","","",1,"22","12"
2020-05-03,3,"22.12","Vicia pyrenaica","1","","",1,"22","12"
2020-05-03,3,"22.13","Vicia pyrenaica","1","","",1,"22","13"
2020-05-03,3,"22.13","Potentilla erecta","3","","",1,"22","13"
2020-05-03,3,"22.13","Polygala vulgaris","6","","",1,"22","13"
2020-05-03,3,"22.14","Potentilla erecta","7","","",1,"22","14"
2020-05-03,3,"22.14","Vicia pyrenaica","1","","",1,"22","14"
2020-05-03,3,"22.14","Polygala vulgaris","3","2","",1,"22","14"
2020-05-03,3,"22.15","Bellis perennis","2","","",1,"22","15"
2020-05-03,3,"22.15","Potentilla erecta","1","","",1,"22","15"
2020-05-03,3,"22.16","Potentilla erecta","1","","",1,"22","16"
2020-05-03,3,"22.16","Potentilla montana","1","","",1,"22","16"
2020-05-03,3,"22.16","Polygala vulgaris","3","","",1,"22","16"
2020-05-03,3,"22.16","Vicia pyrenaica","","2","",1,"22","16"
2020-05-03,3,"22.17","Potentilla erecta","3","","",1,"22","17"
2020-05-03,3,"22.17","Polygala vulgaris","","2","",1,"22","17"
2020-05-03,3,"22.18","Potentilla erecta","9","","",1,"22","18"
2020-05-03,3,"22.18","Potentilla montana","3","","",1,"22","18"
2020-05-03,3,"22.19","Vicia pyrenaica","3","","",1,"22","19"
2020-05-03,3,"22.19","Polygala vulgaris","3","","",1,"22","19"
2020-05-03,3,"22.19","Potentilla montana","3","","",1,"22","19"
2020-05-03,3,"22.19","Potentilla erecta","3","","",1,"22","19"
2020-05-03,3,"22.19","Vicia pyrenaica","3","","",1,"22","19"
2020-05-03,3,"22.20","Potentilla montana","1","","",1,"22","20"
2020-05-03,3,"22.20","Bellis perennis","4","","",1,"22","20"
2020-05-03,3,"22.20","Ranunculus sp.","2","","",1,"22","20"
2020-05-03,3,"22.20","Potentilla erecta","2","","",1,"22","20"
2020-05-03,3,"22.20","Polygala vulgaris","4","","",1,"22","20"
2020-05-03,3,"22.21","Polygala vulgaris","8","","",1,"22","21"
2020-05-03,3,"22.21","Potentilla montana","2","","",1,"22","21"
2020-05-03,3,"22.22","Vicia pyrenaica","2","","",1,"22","22"
2020-05-03,3,"22.23","Vicia pyrenaica","3","","",1,"22","23"
2020-05-03,3,"22.24","","","","",1,"22","24"
2020-05-03,3,"23.00","Ranunculus sp.","3","","",1,"23","00"
2020-05-03,3,"23.00","Potentilla erecta","11","","",1,"23","00"
2020-05-03,3,"23.00","Potentilla montana","3","","",1,"23","00"
2020-05-03,3,"23.00","Vicia pyrenaica","2","","",1,"23","00"
2020-05-03,3,"23.01","Potentilla erecta","1","","",1,"23","01"
2020-05-03,3,"23.01","Potentilla montana","1","","",1,"23","01"
2020-05-03,3,"23.02","Vicia pyrenaica","1","","",1,"23","02"
2020-05-03,3,"23.02","Polygala vulgaris","6","","",1,"23","02"
2020-05-03,3,"23.02","Potentilla montana","4","","",1,"23","02"
2020-05-03,3,"23.03","Taraxacum sp.","8","","",1,"23","03"
2020-05-03,3,"23.03","Lotus corniculatus","6","","",1,"23","03"
2020-05-03,3,"23.03","Potentilla erecta","6","","",1,"23","03"
2020-05-03,3,"23.04","Scilla verna","2","","",1,"23","04"
2020-05-03,3,"23.04","Taraxacum sp.","2","","",1,"23","04"
2020-05-03,3,"23.04","Polygala vulgaris","7","","",1,"23","04"
2020-05-03,3,"23.05","Polygala vulgaris","6","","",1,"23","05"
2020-05-03,3,"23.05","Scilla verna","2","","",1,"23","05"
2020-05-03,3,"23.06","Potentilla erecta","1","","",1,"23","06"
2020-05-03,3,"23.06","Potentilla montana","2","","",1,"23","06"
2020-05-03,3,"23.06","Polygala vulgaris","12","","",1,"23","06"
2020-05-03,3,"23.07","Potentilla erecta","1","","",1,"23","07"
2020-05-03,3,"23.07","Ranunculus sp.","2","","",1,"23","07"
2020-05-03,3,"23.07","Vicia pyrenaica","1","","",1,"23","07"
2020-05-03,3,"23.07","Polygala vulgaris","1","","",1,"23","07"
2020-05-03,3,"23.08","Potentilla erecta","3","","",1,"23","08"
2020-05-03,3,"23.08","Vicia pyrenaica","1","","",1,"23","08"
2020-05-03,3,"23.08","Polygala vulgaris","1","","",1,"23","08"
2020-05-03,3,"23.09","Potentilla erecta","2","","",1,"23","09"
2020-05-03,3,"23.09","Potentilla montana","1","","",1,"23","09"
2020-05-03,3,"23.09","Polygala vulgaris","6","","",1,"23","09"
2020-05-03,3,"23.10","Potentilla erecta","1","","",1,"23","10"
2020-05-03,3,"23.10","Polygala vulgaris","12","","",1,"23","10"
2020-05-03,3,"23.11","Potentilla erecta","2","","",1,"23","11"
2020-05-03,3,"23.11","Polygala vulgaris","4","","",1,"23","11"
2020-05-03,3,"23.12","Potentilla erecta","9","","",1,"23","12"
2020-05-03,3,"23.12","Polygala vulgaris","7","","",1,"23","12"
2020-05-03,3,"23.13","Lotus corniculatus","83","","",1,"23","13"
2020-05-03,3,"23.13","Potentilla erecta","6","","",1,"23","13"
2020-05-03,3,"23.14","Lotus corniculatus","82","1","",1,"23","14"
2020-05-03,3,"23.14","Potentilla erecta","7","","",1,"23","14"
2020-05-03,3,"23.14","Vicia pyrenaica","2","","",1,"23","14"
2020-05-03,3,"23.15","Potentilla erecta","8","","",1,"23","15"
2020-05-03,3,"23.15","Ranunculus sp.","1","","",1,"23","15"
2020-05-03,3,"23.15","Polygala vulgaris","3","","",1,"23","15"
2020-05-03,3,"23.15","Viola sp.","1","","",1,"23","15"
2020-05-03,3,"23.16","Potentilla erecta","15","","",1,"23","16"
2020-05-03,3,"23.16","Ranunculus sp.","1","","",1,"23","16"
2020-05-03,3,"23.16","Potentilla montana","1","","",1,"23","16"
2020-05-03,3,"23.16","Polygala vulgaris","3","","",1,"23","16"
2020-05-03,3,"23.17","Potentilla erecta","4","","",1,"23","17"
2020-05-03,3,"23.17","Ranunculus sp.","1","","",1,"23","17"
2020-05-03,3,"23.17","Potentilla montana","1","","",1,"23","17"
2020-05-03,3,"23.18","Potentilla erecta","6","","",1,"23","18"
2020-05-03,3,"23.18","Ranunculus sp.","1","","",1,"23","18"
2020-05-03,3,"23.19","Potentilla erecta","5","","",1,"23","19"
2020-05-03,3,"23.19","Bellis perennis","3","","",1,"23","19"
2020-05-03,3,"23.20","Potentilla montana","3","","",1,"23","20"
2020-05-03,3,"23.20","Helleborus viridis subsp. occidentalis","3","1","",1,"23","20"
2020-05-03,3,"23.21","","","","",1,"23","21"
2020-05-03,3,"23.22","Pedicularis sylvatica subsp. sylvatica","13","","",1,"23","22"
2020-05-03,3,"23.22","Polygala vulgaris","4","","",1,"23","22"
2020-05-03,3,"23.22","Vicia pyrenaica","3","","",1,"23","22"
2020-05-03,3,"23.23","Vicia pyrenaica","3","","",1,"23","23"
2020-05-03,3,"23.23","Pedicularis sylvatica subsp. sylvatica","4","","",1,"23","23"
2020-05-03,3,"24.00","Ranunculus sp.","1","","",1,"24","00"
2020-05-03,3,"24.00","Potentilla montana","1","","",1,"24","00"
2020-05-03,3,"24.01","Ranunculus sp.","3","","",1,"24","01"
2020-05-03,3,"24.01","Potentilla montana","3","","",1,"24","01"
2020-05-03,3,"24.01","Lotus corniculatus","9","3","",1,"24","01"
2020-05-03,3,"24.02","Potentilla montana","3","","",1,"24","02"
2020-05-03,3,"24.02","Potentilla erecta","3","","",1,"24","02"
2020-05-03,3,"24.02","Lotus corniculatus","16","2","",1,"24","02"
2020-05-03,3,"24.03","Potentilla erecta","11","","",1,"24","03"
2020-05-03,3,"24.03","Polygala vulgaris","12","4","",1,"24","03"
2020-05-03,3,"24.04","Scilla verna","9","2","",1,"24","04"
2020-05-03,3,"24.04","Potentilla erecta","1","","",1,"24","04"
2020-05-03,3,"24.05","Potentilla montana","2","","",1,"24","05"
2020-05-03,3,"24.05","Polygala vulgaris","22","6","",1,"24","05"
2020-05-03,3,"24.05","Lotus corniculatus","3","1","",1,"24","05"
2020-05-03,3,"24.05","Potentilla erecta","2","","",1,"24","05"
2020-05-03,3,"24.06","Potentilla erecta","8","","",1,"24","06"
2020-05-03,3,"24.06","Scilla verna","6","2","",1,"24","06"
2020-05-03,3,"24.06","Vicia pyrenaica","1","","",1,"24","06"
2020-05-03,3,"24.07","Potentilla erecta","6","","",1,"24","07"
2020-05-03,3,"24.07","Vicia pyrenaica","6","","",1,"24","07"
2020-05-03,3,"24.07","Polygala vulgaris","","9","",1,"24","07"
2020-05-03,3,"24.08","Potentilla erecta","5","","",1,"24","08"
2020-05-03,3,"24.09","Potentilla erecta","9","","",1,"24","09"
2020-05-03,3,"24.09","Ranunculus sp.","1","","",1,"24","09"
2020-05-03,3,"24.10","Potentilla erecta","4","","",1,"24","10"
2020-05-03,3,"24.10","Polygala vulgaris","","2","",1,"24","10"
2020-05-03,3,"24.11","Vicia pyrenaica","2","","",1,"24","11"
2020-05-03,3,"24.11","Potentilla erecta","2","","",1,"24","11"
2020-05-03,3,"24.12","Potentilla erecta","6","","",1,"24","12"
2020-05-03,3,"24.12","Polygala vulgaris","","1","",1,"24","12"
2020-05-03,3,"24.13","Potentilla erecta","3","","",1,"24","13"
2020-05-03,3,"24.14","Potentilla erecta","2","","",1,"24","14"
2020-05-03,3,"24.15","Potentilla erecta","7","","",1,"24","15"
2020-05-03,3,"24.15","Potentilla montana","2","","",1,"24","15"
2020-05-03,3,"24.15","Vicia pyrenaica","1","","",1,"24","15"
2020-05-03,3,"24.16","Potentilla montana","5","","",1,"24","16"
2020-05-03,3,"24.16","Vicia pyrenaica","2","","",1,"24","16"
2020-05-03,3,"24.16","Potentilla erecta","1","","",1,"24","16"
2020-05-03,3,"24.17","Viola sp.","1","","",1,"24","17"
2020-05-03,3,"24.17","Potentilla erecta","6","","",1,"24","17"
2020-05-03,3,"24.18","Bellis perennis","1","","",1,"24","18"
2020-05-03,3,"24.19","Potentilla erecta","1","","",1,"24","19"
2020-05-03,3,"24.20","","","","",1,"24","20"
2020-05-03,3,"24.21","Vicia pyrenaica","4","2","",1,"24","21"
2020-05-03,3,"24.22","Taraxacum sp.","1","","",1,"24","22"
2020-05-03,3,"24.22","Polygala vulgaris","","6","",1,"24","22"
2020-05-03,3,"24.22","Potentilla montana","1","","",1,"24","22"
2020-05-03,3,"24.22","Ranunculus sp.","1","","",1,"24","22"
2020-05-03,3,"24.22","Pedicularis sylvatica subsp. sylvatica","1","","",1,"24","22"
2020-05-03,3,"24.23","Potentilla montana","1","","",1,"24","23"
2020-05-03,3,"24.23","Bellis perennis","2","","",1,"24","23"
2020-05-03,3,"24.23","Vicia pyrenaica","2","","",1,"24","23"
2020-05-03,3,"24.24","Potentilla montana","3","","",1,"24","24"
2020-05-03,3,"24.24","Ranunculus sp.","5","","",1,"24","24"
2020-05-03,3,"24.24","Bellis perennis","4","","",1,"24","24"
2020-05-03,3,"24.24","Ranunculus sp.","3","","",1,"24","24"
2020-05-03,3,"24.24","blanquita??","5","","",1,"24","24"
2020-05-03,3,"24.06","Polygala vulgaris","","8","",1,"24","06"
2020-05-04,5,"0.08","Scilla verna","7","","",1,"0","08"
2020-05-04,5,"0.09","Scilla verna","22","","",1,"0","09"
2020-05-04,5,"0.09","Potentilla erecta","1","","",1,"0","09"
2020-05-04,5,"0.10","Potentilla erecta","1","","",1,"0","10"
2020-05-04,5,"0.10","Scilla verna","1","","",1,"0","10"
2020-05-04,5,"0.11","Scilla verna","8","","",1,"0","11"
2020-05-04,5,"0.12","Scilla verna","8","","",1,"0","12"
2020-05-04,5,"0.13","Scilla verna","12","","",1,"0","13"
2020-05-04,5,"0.14","Scilla verna","2","","",1,"0","14"
2020-05-04,5,"0.15","Potentilla erecta","2","","",1,"0","15"
2020-05-04,5,"0.16","Scilla verna","12","","",1,"0","16"
2020-05-04,5,"0.18","Scilla verna","4","","",1,"0","18"
2020-05-04,5,"0.19","Scilla verna","3","","",1,"0","19"
2020-05-04,5,"0.20","Scilla verna","4","","",1,"0","20"
2020-05-04,5,"0.21","Scilla verna","4","","",1,"0","21"
2020-05-04,5,"0.22","Scilla verna","5","","",1,"0","22"
2020-05-04,5,"0.23","Scilla verna","11","","",1,"0","23"
2020-05-04,5,"0.24","Scilla verna","7","","",1,"0","24"
2020-05-04,5,"1.08","Scilla verna","3","","",1,"1","08"
2020-05-04,5,"1.08","Potentilla erecta","1","","",1,"1","08"
2020-05-04,5,"1.09","Scilla verna","4","","",1,"1","09"
2020-05-04,5,"1.10","Scilla verna","8","","",1,"1","10"
2020-05-04,5,"1.10","Potentilla erecta","1","","",1,"1","10"
2020-05-04,5,"1.11","Scilla verna","2","","",1,"1","11"
2020-05-04,5,"1.12","","","","",1,"1","12"
2020-05-04,5,"1.13","Scilla verna","9","","",1,"1","13"
2020-05-04,5,"1.14","Scilla verna","3","","",1,"1","14"
2020-05-04,5,"1.14","Potentilla erecta","1","","",1,"1","14"
2020-05-04,5,"1.15","Scilla verna","6","","",1,"1","15"
2020-05-04,5,"1.16","Scilla verna","6","","",1,"1","16"
2020-05-04,5,"1.17","Scilla verna","25","","",1,"1","17"
2020-05-04,5,"1.18","Scilla verna","21","","",1,"1","18"
2020-05-04,5,"1.19","Scilla verna","3","","",1,"1","19"
2020-05-04,5,"1.20","Scilla verna","5","","",1,"1","20"
2020-05-04,5,"1.21","Scilla verna","8","","",1,"1","21"
2020-05-04,5,"1.22","Scilla verna","16","","",1,"1","22"
2020-05-04,5,"1.23","Scilla verna","6","","",1,"1","23"
2020-05-04,5,"1.24","Scilla verna","11","","",1,"1","24"
2020-05-04,5,"2.08","Scilla verna","1","","",1,"2","08"
2020-05-04,5,"2.09","Scilla verna","3","","",1,"2","09"
2020-05-04,5,"2.10","Scilla verna","8","","",1,"2","10"
2020-05-04,5,"2.11","Scilla verna","9","","",1,"2","11"
2020-05-04,5,"2.11","Potentilla erecta","1","","",1,"2","11"
2020-05-04,5,"2.12","Potentilla erecta","3","","",1,"2","12"
2020-05-04,5,"2.12","Scilla verna","3","","",1,"2","12"
2020-05-04,5,"2.13","","","","",1,"2","13"
2020-05-04,5,"2.14","Scilla verna","2","","",1,"2","14"
2020-05-04,5,"2.15","Scilla verna","3","","",1,"2","15"
2020-05-04,5,"2.16","Scilla verna","5","","",1,"2","16"
2020-05-04,5,"2.17","Scilla verna","1","","",1,"2","17"
2020-05-04,5,"2.18","Scilla verna","3","","",1,"2","18"
2020-05-04,5,"2.18","Potentilla erecta","1","","",1,"2","18"
2020-05-04,5,"2.19","Scilla verna","11","","",1,"2","19"
2020-05-04,5,"2.20","Scilla verna","9","","",1,"2","20"
2020-05-04,5,"2.21","Scilla verna","5","","",1,"2","21"
2020-05-04,5,"2.22","Scilla verna","1","","",1,"2","22"
2020-05-04,5,"2.23","Scilla verna","1","","",1,"2","23"
2020-05-04,5,"2.24","","","","",1,"2","24"
2020-05-04,5,"3.08","Scilla verna","12","","",1,"3","08"
2020-05-04,5,"3.09","Scilla verna","1","","",1,"3","09"
2020-05-04,5,"3.09","Potentilla erecta","2","","",1,"3","09"
2020-05-04,5,"3.10","Scilla verna","13","","",1,"3","10"
2020-05-04,5,"3.11","Potentilla erecta","1","","",1,"3","11"
2020-05-04,5,"3.11","Scilla verna","6","","",1,"3","11"
2020-05-04,5,"3.12","Scilla verna","2","","",1,"3","12"
2020-05-04,5,"3.12","Potentilla erecta","3","","",1,"3","12"
2020-05-04,5,"3.13","Potentilla erecta","2","","",1,"3","13"
2020-05-04,5,"3.13","Scilla verna","1","","",1,"3","13"
2020-05-04,5,"3.14","Scilla verna","8","","",1,"3","14"
2020-05-04,5,"3.14","Potentilla erecta","1","","",1,"3","14"
2020-05-04,5,"3.15","Scilla verna","13","","",1,"3","15"
2020-05-04,5,"3.16","Scilla verna","11","","",1,"3","16"
2020-05-04,5,"3.16","Potentilla erecta","1","","",1,"3","16"
2020-05-04,5,"3.17","Scilla verna","8","","",1,"3","17"
2020-05-04,5,"3.18","Scilla verna","9","","",1,"3","18"
2020-05-04,5,"3.19","Scilla verna","5","","",1,"3","19"
2020-05-04,5,"3.19","Potentilla erecta","1","","",1,"3","19"
2020-05-04,5,"3.20","Scilla verna","6","","",1,"3","20"
2020-05-04,5,"3.20","Potentilla erecta","1","","",1,"3","20"
2020-05-04,5,"3.21","Scilla verna","1","","",1,"3","21"
2020-05-04,5,"3.22","Scilla verna","5","","",1,"3","22"
2020-05-04,5,"3.23","Scilla verna","5","","",1,"3","23"
2020-05-04,5,"3.24","","","","",1,"3","24"
2020-05-04,5,"4.08","Scilla verna","25","","",1,"4","08"
2020-05-04,5,"4.09","Scilla verna","14","","",1,"4","09"
2020-05-04,5,"4.10","Scilla verna","6","","",1,"4","10"
2020-05-04,5,"4.10","Potentilla erecta","1","","",1,"4","10"
2020-05-04,5,"4.11","Scilla verna","9","","",1,"4","11"
2020-05-04,5,"4.11","Potentilla erecta","4","","",1,"4","11"
2020-05-04,5,"4.12","Potentilla erecta","1","","",1,"4","12"
2020-05-04,5,"4.12","Scilla verna","6","","",1,"4","12"
2020-05-04,5,"4.13","Potentilla erecta","1","","",1,"4","13"
2020-05-04,5,"4.14","Scilla verna","5","","",1,"4","14"
2020-05-04,5,"4.15","Scilla verna","5","","",1,"4","15"
2020-05-04,5,"4.16","Scilla verna","16","","",1,"4","16"
2020-05-04,5,"4.17","Scilla verna","1","","",1,"4","17"
2020-05-04,5,"4.18","Scilla verna","17","","",1,"4","18"
2020-05-04,5,"4.18","Potentilla erecta","1","","",1,"4","18"
2020-05-04,5,"4.19","Scilla verna","11","","",1,"4","19"
2020-05-04,5,"4.20","Scilla verna","3","","",1,"4","20"
2020-05-04,5,"4.21","Scilla verna","1","","",1,"4","21"
2020-05-04,5,"4.22","Scilla verna","1","","",1,"4","22"
